,Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
4086,2009,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3265.0,32.6
4087,2009,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,726.0,35.2
4088,2009,Cerebrovascular diseases (I60-I69),Stroke,New York,5950.0,27.0
4089,2009,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4442.0,47.2
4090,2009,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,337.0,38.2
4091,2009,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5576.0,41.8
4092,2009,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1961.0,50.1
4093,2009,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1912.0,43.5
4094,2009,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6842.0,40.7
4095,2009,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,429.0,31.4
4096,2009,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2400.0,51.3
4097,2009,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,418.0,40.2
4098,2009,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3156.0,48.7
4099,2009,Cerebrovascular diseases (I60-I69),Stroke,Texas,9137.0,45.2
4100,2009,Cerebrovascular diseases (I60-I69),Stroke,United States,128842.0,39.6
4101,2009,Cerebrovascular diseases (I60-I69),Stroke,Utah,738.0,37.6
4102,2009,Cerebrovascular diseases (I60-I69),Stroke,Vermont,221.0,29.7
4103,2009,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3244.0,42.5
4104,2009,Cerebrovascular diseases (I60-I69),Stroke,Washington,2591.0,38.6
4105,2009,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1073.0,46.7
4106,2009,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2501.0,37.7
4107,2009,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,233.0,42.6
4108,2010,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2619.0,51.6
4109,2010,Cerebrovascular diseases (I60-I69),Stroke,Alaska,167.0,40.9
4110,2010,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2138.0,31.9
4111,2010,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1741.0,53.8
4112,2010,Cerebrovascular diseases (I60-I69),Stroke,California,13662.0,38.1
4113,2010,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1607.0,36.1
4114,2010,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1349.0,29.4
4115,2010,Cerebrovascular diseases (I60-I69),Stroke,Delaware,407.0,40.7
4116,2010,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,196.0,32.7
4117,2010,Cerebrovascular diseases (I60-I69),Stroke,Florida,8432.0,32.8
4118,2010,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3762.0,46.3
4119,2010,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,605.0,35.8
4120,2010,Cerebrovascular diseases (I60-I69),Stroke,Idaho,642.0,42.0
4121,2010,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5349.0,39.3
4122,2010,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3082.0,44.5
4123,2010,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1537.0,38.0
4124,2010,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1370.0,41.2
4125,2010,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,1992.0,44.1
4126,2010,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,1977.0,44.9
4127,2010,Cerebrovascular diseases (I60-I69),Stroke,Maine,602.0,34.5
4128,2010,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2279.0,38.8
4129,2010,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2516.0,31.3
4130,2010,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4474.0,39.5
4131,2010,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2167.0,36.1
4132,2010,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1520.0,51.2
4133,2010,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3001.0,44.0
4134,2010,Cerebrovascular diseases (I60-I69),Stroke,Montana,494.0,41.8
4135,2010,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,876.0,40.5
4136,2010,Cerebrovascular diseases (I60-I69),Stroke,Nevada,796.0,33.3
4137,2010,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,500.0,33.5
4138,2010,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3402.0,33.4
4139,2010,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,806.0,38.4
4140,2010,Cerebrovascular diseases (I60-I69),Stroke,New York,6213.0,27.9
4141,2010,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4298.0,44.7
4142,2010,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,382.0,42.9
4143,2010,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5755.0,42.6
4144,2010,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1980.0,50.0
4145,2010,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1793.0,40.1
4146,2010,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6701.0,39.3
4147,2010,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,431.0,31.4
4148,2010,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2293.0,47.9
4149,2010,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,416.0,39.9
4150,2010,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3205.0,48.7
4151,2010,Cerebrovascular diseases (I60-I69),Stroke,Texas,9180.0,44.4
4152,2010,Cerebrovascular diseases (I60-I69),Stroke,United States,129476.0,39.1
4153,2010,Cerebrovascular diseases (I60-I69),Stroke,Utah,739.0,37.1
4154,2010,Cerebrovascular diseases (I60-I69),Stroke,Vermont,265.0,35.3
4155,2010,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3293.0,42.1
4156,2010,Cerebrovascular diseases (I60-I69),Stroke,Washington,2548.0,37.0
4157,2010,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1104.0,47.8
4158,2010,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2609.0,38.8
4159,2010,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,204.0,37.2
4160,2011,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2568.0,49.4
4161,2011,Cerebrovascular diseases (I60-I69),Stroke,Alaska,168.0,39.4
4162,2011,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2148.0,30.6
4163,2011,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1692.0,50.6
4164,2011,Cerebrovascular diseases (I60-I69),Stroke,California,13503.0,36.4
4165,2011,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1606.0,34.6
4166,2011,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1315.0,28.3
4167,2011,Cerebrovascular diseases (I60-I69),Stroke,Delaware,418.0,40.5
4168,2011,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,209.0,34.2
4169,2011,Cerebrovascular diseases (I60-I69),Stroke,Florida,8411.0,31.5
4170,2011,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3564.0,42.7
4171,2011,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,621.0,35.6
4172,2011,Cerebrovascular diseases (I60-I69),Stroke,Idaho,623.0,38.8
4173,2011,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5372.0,38.6
4174,2011,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3127.0,44.2
4175,2011,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1432.0,34.9
4176,2011,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1338.0,39.7
4177,2011,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2064.0,44.8
4178,2011,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2071.0,45.7
4179,2011,Cerebrovascular diseases (I60-I69),Stroke,Maine,630.0,35.8
4180,2011,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2306.0,37.8
4181,2011,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2466.0,30.2
4182,2011,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4442.0,38.6
4183,2011,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2154.0,35.0
4184,2011,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1526.0,50.6
4185,2011,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3033.0,43.4
4186,2011,Cerebrovascular diseases (I60-I69),Stroke,Montana,460.0,37.9
4187,2011,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,810.0,36.9
4188,2011,Cerebrovascular diseases (I60-I69),Stroke,Nevada,889.0,36.0
4189,2011,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,490.0,32.3
4190,2011,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3418.0,32.9
4191,2011,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,727.0,33.5
4192,2011,Cerebrovascular diseases (I60-I69),Stroke,New York,6254.0,27.6
4193,2011,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4299.0,43.2
4194,2011,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,337.0,37.2
4195,2011,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5691.0,41.3
4196,2011,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1864.0,45.8
4197,2011,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1913.0,41.6
4198,2011,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6825.0,39.6
4199,2011,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,404.0,29.4
4200,2011,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2287.0,46.3
4201,2011,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,444.0,42.3
4202,2011,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3218.0,47.5
4203,2011,Cerebrovascular diseases (I60-I69),Stroke,Texas,9065.0,41.9
4204,2011,Cerebrovascular diseases (I60-I69),Stroke,United States,128932.0,37.9
4205,2011,Cerebrovascular diseases (I60-I69),Stroke,Utah,782.0,37.8
4206,2011,Cerebrovascular diseases (I60-I69),Stroke,Vermont,227.0,29.4
4207,2011,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3347.0,41.7
4208,2011,Cerebrovascular diseases (I60-I69),Stroke,Washington,2557.0,35.8
4209,2011,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1049.0,44.8
4210,2011,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2554.0,37.2
4211,2011,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,214.0,37.2
4212,2012,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2628.0,49.5
4213,2012,Cerebrovascular diseases (I60-I69),Stroke,Alaska,188.0,42.5
4214,2012,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2164.0,29.9
4215,2012,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1664.0,49.1
4216,2012,Cerebrovascular diseases (I60-I69),Stroke,California,13542.0,35.4
4217,2012,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1576.0,32.6
4218,2012,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1273.0,27.0
4219,2012,Cerebrovascular diseases (I60-I69),Stroke,Delaware,404.0,38.2
4220,2012,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,207.0,33.8
4221,2012,Cerebrovascular diseases (I60-I69),Stroke,Florida,8456.0,30.7
4222,2012,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3636.0,41.8
4223,2012,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,634.0,35.2
4224,2012,Cerebrovascular diseases (I60-I69),Stroke,Idaho,610.0,37.2
4225,2012,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5337.0,37.7
4226,2012,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3073.0,42.7
4227,2012,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1422.0,34.1
4228,2012,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1343.0,39.4
4229,2012,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2073.0,44.3
4230,2012,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2039.0,43.9
4231,2012,Cerebrovascular diseases (I60-I69),Stroke,Maine,619.0,34.3
4232,2012,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2280.0,36.5
4233,2012,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2371.0,28.3
4234,2012,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4414.0,37.3
4235,2012,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2081.0,33.0
4236,2012,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1502.0,48.3
4237,2012,Cerebrovascular diseases (I60-I69),Stroke,Missouri,2989.0,42.2
4238,2012,Cerebrovascular diseases (I60-I69),Stroke,Montana,415.0,33.1
4239,2012,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,776.0,34.8
4240,2012,Cerebrovascular diseases (I60-I69),Stroke,Nevada,897.0,34.3
4241,2012,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,457.0,29.3
4242,2012,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3440.0,32.7
4243,2012,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,677.0,30.3
4244,2012,Cerebrovascular diseases (I60-I69),Stroke,New York,6139.0,26.6
4245,2012,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4410.0,42.8
4246,2012,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,343.0,37.3
4247,2012,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5788.0,41.2
4248,2012,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1893.0,45.7
4249,2012,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1763.0,37.5
4250,2012,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6546.0,37.4
4251,2012,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,433.0,30.6
4252,2012,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2349.0,45.9
4253,2012,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,408.0,37.4
4254,2012,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3120.0,44.9
4255,2012,Cerebrovascular diseases (I60-I69),Stroke,Texas,9305.0,41.8
4256,2012,Cerebrovascular diseases (I60-I69),Stroke,United States,128546.0,36.9
4257,2012,Cerebrovascular diseases (I60-I69),Stroke,Utah,809.0,37.8
4258,2012,Cerebrovascular diseases (I60-I69),Stroke,Vermont,281.0,35.9
4259,2012,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3394.0,40.7
4260,2012,Cerebrovascular diseases (I60-I69),Stroke,Washington,2513.0,34.3
4261,2012,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1140.0,47.9
4262,2012,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2520.0,36.0
4263,2012,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,205.0,34.9
4264,2013,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2604.0,48.1
4265,2013,Cerebrovascular diseases (I60-I69),Stroke,Alaska,189.0,40.7
4266,2013,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2162.0,28.6
4267,2013,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1637.0,47.6
4268,2013,Cerebrovascular diseases (I60-I69),Stroke,California,13698.0,34.9
4269,2013,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1588.0,32.0
4270,2013,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1348.0,28.3
4271,2013,Cerebrovascular diseases (I60-I69),Stroke,Delaware,409.0,37.0
4272,2013,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,187.0,30.1
4273,2013,Cerebrovascular diseases (I60-I69),Stroke,Florida,8698.0,30.6
4274,2013,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3694.0,41.4
4275,2013,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,634.0,34.9
4276,2013,Cerebrovascular diseases (I60-I69),Stroke,Idaho,598.0,35.4
4277,2013,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5294.0,36.7
4278,2013,Cerebrovascular diseases (I60-I69),Stroke,Indiana,2996.0,40.7
4279,2013,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1409.0,33.9
4280,2013,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1320.0,38.1
4281,2013,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,1990.0,41.7
4282,2013,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2098.0,44.0
4283,2013,Cerebrovascular diseases (I60-I69),Stroke,Maine,620.0,33.4
4284,2013,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2315.0,36.1
4285,2013,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2354.0,27.7
4286,2013,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4373.0,36.3
4287,2013,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2073.0,32.0
4288,2013,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1500.0,47.2
4289,2013,Cerebrovascular diseases (I60-I69),Stroke,Missouri,2935.0,40.6
4290,2013,Cerebrovascular diseases (I60-I69),Stroke,Montana,480.0,37.6
4291,2013,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,820.0,36.4
4292,2013,Cerebrovascular diseases (I60-I69),Stroke,Nevada,905.0,33.3
4293,2013,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,441.0,27.6
4294,2013,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3456.0,32.4
4295,2013,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,689.0,30.0
4296,2013,Cerebrovascular diseases (I60-I69),Stroke,New York,6176.0,26.3
4297,2013,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4503.0,42.4
4298,2013,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,306.0,32.4
4299,2013,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5690.0,39.9
4300,2013,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1880.0,44.5
4301,2013,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1775.0,37.3
4302,2013,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6604.0,37.2
4303,2013,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,397.0,27.7
4304,2013,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2508.0,47.6
4305,2013,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,418.0,38.0
4306,2013,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3157.0,44.4
4307,2013,Cerebrovascular diseases (I60-I69),Stroke,Texas,9283.0,40.2
4308,2013,Cerebrovascular diseases (I60-I69),Stroke,United States,128978.0,36.2
4309,2013,Cerebrovascular diseases (I60-I69),Stroke,Utah,836.0,38.2
4310,2013,Cerebrovascular diseases (I60-I69),Stroke,Vermont,260.0,31.7
4311,2013,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3287.0,38.6
4312,2013,Cerebrovascular diseases (I60-I69),Stroke,Washington,2652.0,35.5
4313,2013,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,983.0,40.7
4314,2013,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2536.0,36.0
4315,2013,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,213.0,35.1
4316,2014,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2663.0,48.3
4317,2014,Cerebrovascular diseases (I60-I69),Stroke,Alaska,157.0,32.3
4318,2014,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2235.0,28.3
4319,2014,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1583.0,45.4
4320,2014,Cerebrovascular diseases (I60-I69),Stroke,California,13731.0,33.9
4321,2014,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1714.0,33.4
4322,2014,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1266.0,26.3
4323,2014,Cerebrovascular diseases (I60-I69),Stroke,Delaware,439.0,38.8
4324,2014,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,214.0,33.6
4325,2014,Cerebrovascular diseases (I60-I69),Stroke,Florida,9770.0,33.0
4326,2014,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3948.0,42.6
4327,2014,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,655.0,34.1
4328,2014,Cerebrovascular diseases (I60-I69),Stroke,Idaho,640.0,36.8
4329,2014,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5489.0,37.4
4330,2014,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3107.0,41.7
4331,2014,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1433.0,34.0
4332,2014,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1363.0,39.0
4333,2014,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2050.0,41.8
4334,2014,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2230.0,45.6
4335,2014,Cerebrovascular diseases (I60-I69),Stroke,Maine,628.0,33.2
4336,2014,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2469.0,38.0
4337,2014,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2460.0,28.7
4338,2014,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4596.0,37.9
4339,2014,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2202.0,34.0
4340,2014,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1584.0,48.8
4341,2014,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3030.0,41.0
4342,2014,Cerebrovascular diseases (I60-I69),Stroke,Montana,480.0,36.4
4343,2014,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,798.0,34.7
4344,2014,Cerebrovascular diseases (I60-I69),Stroke,Nevada,948.0,33.8
4345,2014,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,474.0,28.9
4346,2014,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3419.0,31.4
4347,2014,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,822.0,34.7
4348,2014,Cerebrovascular diseases (I60-I69),Stroke,New York,6212.0,26.1
4349,2014,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4702.0,43.0
4350,2014,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,325.0,35.5
4351,2014,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5791.0,40.0
4352,2014,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1847.0,43.0
4353,2014,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1821.0,37.4
4354,2014,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6576.0,36.7
4355,2014,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,373.0,25.6
4356,2014,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2393.0,44.2
4357,2014,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,439.0,38.8
4358,2014,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3326.0,45.8
4359,2014,Cerebrovascular diseases (I60-I69),Stroke,Texas,9898.0,41.6
4360,2014,Cerebrovascular diseases (I60-I69),Stroke,United States,133103.0,36.5
4361,2014,Cerebrovascular diseases (I60-I69),Stroke,Utah,856.0,37.9
4362,2014,Cerebrovascular diseases (I60-I69),Stroke,Vermont,266.0,31.7
4363,2014,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3229.0,37.0
4364,2014,Cerebrovascular diseases (I60-I69),Stroke,Washington,2649.0,34.3
4365,2014,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1103.0,45.3
4366,2014,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2511.0,34.6
4367,2014,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,189.0,30.2
4368,2015,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2937.0,52.2
4369,2015,Cerebrovascular diseases (I60-I69),Stroke,Alaska,182.0,36.8
4370,2015,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2522.0,30.7
4371,2015,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1653.0,46.8
4372,2015,Cerebrovascular diseases (I60-I69),Stroke,California,15065.0,36.2
4373,2015,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1856.0,34.9
4374,2015,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1388.0,28.5
